************************************************
*    Row   *     el.UZ *      el.E *       wgt *
*      479 * -0.174021 * 201.63356 * 1.4016336 *
*      480 * 0.7996497 * 479.36169 * 1.0637877 *
*      481 * 0.8695169 * 236.14503 * 1.1449327 *
*      482 * 0.3850680 * 216.65631 * 1.1379200 *
*      483 * 0.3812670 * 316.92938 * 1.1186108 *
*      484 * 0.9768121 * 332.52587 * 0.8894249 *
*      485 * 0.9668800 * 829.62213 * 0.7556250 *
*      486 * 0.8602524 * 762.51055 * 0.5517641 *
*      487 * 0.6984474 * 388.02008 * 0.8857516 *
*      488 * 0.3284129 * 588.73254 * 0.8391888 *
*      489 * 0.6836694 * 260.82003 * 0.8967468 *
*      490 * 0.9719830 * 262.24786 * 0.9701769 *
*      491 * 0.6116076 * 212.95115 * 1.2573303 *
*      492 * 0.8897041 * 714.66937 * 0.5454224 *
*      493 * 0.7754652 * 387.99887 * 1.0288393 *
*      494 * 0.3406310 * 221.55979 * 1.2937371 *
*      495 * 0.9879040 * 1019.7636 * 0.7692170 *
*      496 * 0.3807249 * 331.01370 * 1.2245246 *
*      497 * -0.795471 * 241.84938 * 1.0538690 *
*      498 * 0.8001776 * 218.79203 * 1.3209710 *
*      499 * 0.9511992 * 240.36462 * 1.1379200 *
*      500 * 0.8717668 * 408.55502 * 0.9701769 *
*      501 * 0.7275251 * 646.72778 * 0.9378842 *
*      502 * 0.8906713 * 267.47702 * 1.0584100 *
*      503 * 0.0127479 * 180.70332 * 1.1208180 *
*      504 * 0.1668042 * 188.27621 * 1.4350230 *
*      505 * 0.7860035 * 274.50994 * 0.8894249 *
*      506 * 0.6104768 * 686.54663 * 0.9424461 *
*      507 * 0.8899645 * 411.99475 * 0.6416004 *
*      508 * 0.6094122 * 458.17660 * 0.8836265 *
*      509 * 0.5989193 * 499.12365 * 1.0500037 *
*      510 * 0.5355857 * 647.19195 * 0.7539919 *
*      511 * 0.9448386 * 767.25970 * 0.7961900 *
*      512 * 0.9494615 * 653.81292 * 1.0453102 *
*      513 * 0.9724377 * 280.47772 * 1.1379200 *
*      514 * 0.7698158 * 900.53076 * 0.6268149 *
*      515 * 0.7759460 * 550.10186 * 0.8384760 *
*      516 * 0.1992195 * 207.41526 * 1.3247015 *
*      517 * 0.9493182 * 357.08499 * 0.9701769 *
*      518 * 0.0580787 * 211.02102 * 1.1472799 *
*      519 * -0.003047 * 235.23214 * 1.1398837 *
*      520 * 0.8605190 * 709.10119 * 0.8258048 *
*      521 * 0.9681764 * 884.27648 * 0.6086345 *
*      522 * 0.0878473 * 335.81533 * 1.1292560 *
*      523 * 0.8855276 * 503.28903 * 0.6598512 *
*      524 * 0.2951335 * 305.12222 * 1.1482429 *
*      525 * 0.4184353 * 370.88430 * 0.8170595 *
*      526 * 0.6802127 * 586.38592 * 1.2310198 *
*      527 * -0.531057 * 214.59343 * 0.8838791 *
*      528 * 0.9618726 * 1046.1815 * 0.7465221 *
*      529 * 0.6616750 * 296.97476 * 1.0840843 *
*      530 * 0.8775241 * 581.75988 * 0.9591324 *
*      531 * 0.0579605 * 392.48617 * 1.0561169 *
*      532 * 0.9838188 * 1043.7312 * 0.7556250 *
*      533 * 0.3725818 * 370.78750 * 0.6633791 *
*      534 * 0.0209209 * 194.18241 * 1.6793999 *
*      535 * -0.792131 * 182.26480 * 0.8141284 *
*      536 * 0.6525184 * 328.01358 * 0.8911009 *
*      537 * 0.6927368 * 331.68908 * 0.9701769 *
*      538 * 0.7749357 * 470.53012 * 1.0312113 *
*      539 * 0.9822551 * 993.96380 * 0.7556250 *
*      540 * 0.9919697 * 929.15008 * 0.3662956 *
*      541 * 0.9555647 * 312.57702 * 1.0584100 *
*      542 * 0.5065662 * 277.32385 * 0.8519248 *
*      543 * 0.5540575 * 219.81343 * 1.4630156 *
*      544 * 0.1098195 * 231.66188 * 1.1564527 *
*      545 * 0.1749683 * 197.86077 * 1.2206956 *
*      546 * -0.730547 * 192.78773 * 0.9197116 *
*      547 * 0.5884341 * 320.43139 * 1.3707100 *
*      548 * 0.9898107 * 612.62365 * 0.4248427 *
*      549 * 0.5940094 * 221.56456 * 1.2003312 *
*      550 * 0.4895987 * 208.63687 * 1.1379200 *
*      551 * 0.0808787 * 177.63223 * 1.1463741 *
*      552 * 0.9570328 * 210.82952 * 1.1379200 *
*      553 * 0.9746150 * 937.62628 * 0.7961900 *
*      554 * 0.6150404 * 297.53369 * 1.0154868 *
*      555 * 0.4260569 * 181.52729 * 1.2379106 *
*      556 * 0.9677850 * 286.18258 * 1.0584100 *
*      557 * 0.7538896 * 274.43023 * 1.1379200 *
*      558 * 0.8178906 * 208.99551 * 1.2380100 *
*      559 * 0.7561731 * 398.68801 * 1.1443122 *
*      560 * -0.518109 * 159.44528 * 1.5146795 *
*      561 * -0.866738 * 148.00596 * 1.1361516 *
*      562 * 0.3778474 * 177.32022 * 1.1379200 *
*      563 * -0.232368 * 289.80835 * 1.1300448 *
*      564 * 0.9709241 * 581.29534 * 0.9865040 *
*      565 * -0.394694 * 198.54457 * 1.3165358 *
*      566 * 0.4803877 * 237.38021 * 1.0584100 *
*      567 * 0.1005590 * 244.98646 * 1.3470115 *
*      568 * 0.8382669 * 895.24273 * 0.8272778 *
*      569 * 0.9303068 * 499.37045 * 1.0407767 *
*      570 * 0.4414197 * 218.73284 * 1.2380100 *
*      571 * -0.375299 * 194.81230 * 0.9856132 *
*      572 * 0.1135883 * 211.22374 * 1.3451886 *
*      573 * 0.5943499 * 184.81498 * 1.2380100 *
*      574 * -0.889488 * 164.77963 * 1.0959537 *
*      575 * 0.0087158 * 280.41525 * 1.0584100 *
*      576 * 0.7503145 * 212.95259 * 1.2204250 *
*      577 * 0.5119553 * 352.76760 * 1.1015969 *
*      578 * 0.8998914 * 517.68042 * 0.6391022 *
*      579 * 0.1886661 * 421.39450 * 1.0884207 *
*      580 * -0.717942 * 301.55636 * 1.1379200 *
*      581 * 0.7883919 * 371.72991 * 0.9701769 *
*      582 * -0.129229 * 217.99160 * 0.8755681 *
*      583 * 0.5274615 * 276.56478 * 1.0075769 *
*      584 * 0.0509648 * 276.27587 * 1.1283072 *
*      585 * -0.688263 * 196.18943 * 1.0136374 *
*      586 * 0.9942713 * 1044.6104 * 0.5659396 *
*      587 * 0.5478904 * 319.83053 * 1.0584100 *
*      588 * 0.8998410 * 815.58410 * 0.4194684 *
*      589 * 0.5779866 * 256.65972 * 1.1351405 *
*      590 * -0.176814 * 213.50265 * 0.8207777 *
*      591 * 0.1067856 * 332.73645 * 1.1091616 *
*      592 * 0.7454669 * 215.82012 * 1.1379200 *
*      593 * 0.9579828 * 268.26104 * 1.0584100 *
*      594 * -0.121290 * 427.21435 * 0.9863710 *
*      595 * 0.8658516 * 200.83056 * 0.6852640 *
*      596 * 0.9864952 * 835.81738 * 0.7692170 *
*      597 * 0.8376493 * 781.46313 * 0.7692170 *
*      598 * 0.4195191 * 185.49894 * 1.2380100 *
*      599 * 0.4266316 * 321.95449 * 1.2393204 *
*      600 * 0.9686143 * 265.20309 * 0.9696177 *
*      601 * 0.2334426 * 208.84805 * 1.3488355 *
*      602 * 0.8184447 * 216.33349 * 1.1114225 *
*      603 * 0.8858867 * 617.36071 * 0.9407708 *
*      604 * 0.4960162 * 344.58905 * 0.9457364 *
*      605 * 0.2580517 * 270.03707 * 1.2449897 *
*      606 * 0.1079718 * 201.10389 * 1.3949716 *
*      607 * 0.9798590 * 1038.4116 * 0.7556250 *
*      608 * 0.9131238 * 565.65094 * 0.8654369 *
*      609 * 0.9998577 * 245.72123 * 1.0584100 *
*      610 * -0.625556 * 375.27984 * 1.2393343 *
*      611 * -0.693643 * 227.17472 * 1.1379200 *
*      612 * 0.7954502 * 314.99136 * 1.1929504 *
*      613 * 0.4995362 * 446.47601 * 1.5261660 *
*      614 * 0.4178659 * 493.30682 * 1.0074065 *
*      615 * 0.3196117 * 321.13906 * 1.0849657 *
*      616 * 0.3190566 * 178.00311 * 1.1264075 *
*      617 * 0.9701794 * 281.63253 * 0.7961900 *
*      618 * -0.652029 * 278.91464 * 0.9576479 *
*      619 * 0.8774869 * 234.16503 * 1.0584100 *
*      620 * 0.3568342 * 281.82339 * 0.9942554 *
*      621 * 0.1663787 * 222.16658 * 1.0757125 *
*      622 * 0.1163699 * 195.89982 * 1.1379200 *
*      623 * 0.9388098 * 245.34434 * 1.1379200 *
*      624 * -0.370058 *  193.1828 * 1.4107049 *
*      625 * 0.1160018 * 182.41777 * 1.2327673 *
*      626 * 0.8483008 * 630.65350 * 0.6851811 *
*      627 * 0.9989974 * 212.11543 * 0.9701769 *
*      628 * 0.7391498 * 238.58873 * 1.1379200 *
*      629 * 0.8308336 * 607.40252 * 0.9092605 *
*      630 * 0.7766571 * 446.86514 * 0.4421070 *
*      631 * 0.4929556 * 203.98716 * 1.2454000 *
*      632 * 0.6894695 * 409.03533 * 0.5681296 *
*      633 * 0.9804405 * 280.97830 * 0.9701769 *
*      634 * 0.6871261 * 197.67237 * 1.0664789 *
*      635 * 0.3113704 * 320.67895 * 1.0121815 *
*      636 * -0.666914 * 241.22187 * 0.7971673 *
*      637 * 0.9604251 * 1133.9306 * 0.7556250 *
*      638 * 0.9969844 * 561.12390 * 0.7108119 *
*      639 * 0.5304017 * 261.62814 * 1.0296613 *
*      640 * 0.6519613 * 226.29901 * 1.3147078 *
*      641 * 0.5049096 * 199.08134 * 1.1480462 *
*      642 * -0.857019 * 161.75941 * 1.1156368 *
*      643 * -0.521173 * 164.49725 * 1.1703407 *
*      644 * -0.497406 * 236.34492 * 0.8644533 *
*      645 * 0.8586078 * 433.24173 * 0.9701769 *
*      646 * 0.4327110 * 592.40033 * 0.8384760 *
*      647 * 0.1485071 * 220.22761 * 1.0552830 *
*      648 * 0.6311005 * 436.51232 * 0.9769534 *
*      649 * -0.140227 * 210.87066 * 1.2962991 *
*      650 * 0.6294199 * 227.42395 * 0.6717057 *
*      651 * 0.8287952 * 721.23883 * 0.8676441 *
*      652 * 0.5576294 * 337.87008 * 0.8610643 *
*      653 * 0.8034641 * 681.71814 * 2.0775909 *
*      654 * 0.9483159 * 214.16206 * 0.5046013 *
*      655 * 0.9288779 * 256.53125 * 1.0274528 *
*      656 * -0.946144 * 157.04005 * 1.1333254 *
*      657 * 0.8547298 * 934.37243 * 0.6225003 *
*      658 * 0.7511227 * 237.11135 * 1.2509447 *
*      659 * 0.9205528 * 1042.0387 * 0.5304611 *
*      660 * 0.8058098 * 614.85052 * 0.8384760 *
*      661 * 0.4962405 * 265.94152 * 1.0645487 *
*      662 * -0.134587 * 258.81686 * 1.3355239 *
*      663 * -0.158592 * 303.91061 * 1.1325070 *
*      664 * 0.6494886 * 416.26135 * 0.9292294 *
*      665 * 0.9613443 * 754.39660 * 0.7961900 *
*      666 * 0.9175564 * 642.43298 * 0.5671197 *
*      667 * -0.356345 * 401.93249 * 1.3418935 *
*      668 * 0.9212382 * 329.47467 * 0.9701769 *
*      669 * -0.087119 *  259.3862 * 1.3055659 *
*      670 * 0.7339859 * 215.69119 * 1.1379200 *
*      671 * 0.9319157 * 287.46685 * 0.9460239 *
*      672 * 0.9323214 * 1093.2924 * 1.0117088 *
*      673 * 0.1705243 * 242.81066 * 0.9905027 *
*      674 * 0.8766492 * 909.66986 * 0.5964950 *
*      675 * -0.643513 * 193.81007 * 1.0483923 *
*      676 * 0.7664029 * 301.21234 * 1.1379200 *
*      677 * 0.9946171 * 1182.2830 * 0.7556250 *
*      678 * 0.7356751 * 451.00506 * 0.6892797 *
*      679 * 0.8987892 * 844.44390 * 0.7692170 *
*      680 * 0.8893263 * 253.94697 * 0.9378065 *
*      681 * 0.9845958 * 224.78511 * 0.6072043 *
*      682 * 0.7496027 * 360.89212 * 0.8894249 *
*      683 * 0.9238493 * 929.01800 * 0.7692170 *
*      684 * 0.6705276 * 334.99789 * 1.0155689 *
*      685 * 0.4802818 * 229.67628 * 1.2241842 *
*      686 * 0.9738374 * 320.19137 * 0.4385403 *
*      687 * 0.3165967 * 313.70095 * 1.0776102 *
*      688 * 0.8948954 * 200.76490 * 0.9701769 *
*      689 * 0.9123267 * 258.47610 * 1.2462149 *
*      690 * 0.9975371 * 715.51379 * 0.4915350 *
*      691 * 0.9417291 * 932.08715 * 0.4397220 *
*      692 * 0.3763232 * 249.76405 * 1.1209533 *
*      693 * 0.1429010 * 294.15887 * 0.9701769 *
*      694 * 0.6758544 * 433.33532 * 0.9638552 *
*      695 * 0.9759314 * 237.80816 * 1.0089714 *
*      696 * 0.9568654 * 642.26879 * 0.3881846 *
*      697 * 0.9699545 * 214.46266 * 0.7664985 *
*      698 * 0.9411760 * 243.27984 * 1.2949817 *
*      699 * 0.8705097 * 466.46630 * 0.6308597 *
*      700 * 0.6996463 * 270.35580 * 1.0475776 *
*      701 * 0.0800740 * 335.18930 * 1.1085549 *
*      702 * 0.3790003 * 298.46447 * 1.1831783 *
*      703 * 0.5826290 * 219.94441 * 0.9701769 *
*      704 * 0.8717330 * 416.60766 * 0.7655763 *
*      705 * 0.8697630 * 302.32458 * 0.9782147 *
*      706 * 0.7463083 * 381.87121 * 0.5473245 *
*      707 * -0.928002 * 329.82855 * 1.1379200 *
*      708 * 0.5235373 * 253.60261 * 1.1452819 *
*      709 * 0.9921991 * 290.51767 * 1.0584100 *
*      710 * -0.942463 * 174.30204 * 0.8153100 *
*      711 * 0.8726549 * 279.05276 * 1.0584100 *
*      712 * 0.9036143 * 568.58026 * 0.4792008 *
*      713 * -0.153087 * 224.91235 * 1.0367182 *
*      714 * -0.549185 * 158.72876 * 0.8760207 *
*      715 * 0.9208772 * 425.45123 * 0.6265048 *
*      716 * 0.9787071 * 432.93081 * 0.6515757 *
*      717 * 0.6217589 * 285.02948 * 1.0584100 *
*      718 * 0.7698598 * 433.60900 * 0.9920062 *
*      719 * 0.9785829 * 459.39071 * 0.8894249 *
*      720 * 0.5767698 * 216.48315 * 1.2380100 *
*      721 * -0.951554 * 161.44722 * 0.9273356 *
*      722 * 0.8227729 * 504.69689 * 1.0584100 *
*      723 * 0.5315391 * 711.18676 * 0.9130309 *
*      724 * 0.6867035 * 433.38021 * 0.6609353 *
*      725 * 0.9330061 * 309.11578 * 0.7900476 *
*      726 * 0.6833207 * 264.45709 * 1.0055633 *
*      727 * 0.9863309 * 270.98819 * 0.8721994 *
*      728 * 0.5772653 * 376.78646 * 0.9683705 *
*      729 * 0.1603661 * 204.36595 * 0.7177647 *
*      730 * 0.7116143 * 330.77368 * 0.9701769 *
*      731 * -0.606949 * 221.69758 * 1.3430863 *
*      732 * 0.8953882 * 415.84811 * 0.8361452 *
*      733 * -0.828934 * 213.08245 * 0.9346682 *
*      734 * 0.8900171 * 346.37060 * 0.6627342 *
*      735 * 0.5203065 * 301.84060 * 1.1055483 *
*      736 * 0.7208502 * 315.95117 * 1.2419437 *
*      737 * 0.4755022 * 285.67376 * 1.1317551 *
*      738 * 0.9729086 * 321.66769 * 0.9701769 *
*      739 * 0.7710213 * 341.99575 * 0.9701769 *
*      740 * 0.9557462 * 1004.8809 * 0.5537936 *
*      741 * 0.8900828 * 433.88494 * 0.8569098 *
*      742 * 0.1620185 * 180.49694 * 1.2479785 *
*      743 * 0.7031995 * 454.45761 * 0.7139153 *
*      744 * 0.9143989 * 438.13494 * 0.9583417 *
*      745 * 0.7154614 * 716.51501 * 0.9301074 *
*      746 * 0.6209475 * 376.34228 * 0.5531669 *
*      747 * 0.8862655 * 778.68896 * 0.7519876 *
*      748 * 0.5295305 * 199.26857 * 1.2380100 *
*      749 * -0.454335 * 198.52153 * 1.6793999 *
*      750 * 0.4758058 * 216.29206 * 1.1384452 *
*      751 * 0.9415173 * 814.53985 * 0.6793125 *
*      752 * 0.5118361 * 331.94802 * 1.2509015 *
*      753 * 0.8658360 * 755.99163 * 1.0781997 *
*      754 * -0.242500 * 193.16662 * 1.0765341 *
*      755 * 0.8789076 *  206.8582 * 1.1379200 *
*      756 * 0.2869335 * 251.57365 * 1.3469271 *
*      757 * 0.0930895 * 442.60711 * 0.9465180 *
*      758 * 0.8978603 * 549.13494 * 0.5795269 *
*      759 * 0.9148644 * 268.15841 * 0.9483525 *
*      760 * 0.6187350 * 255.73162 * 0.9514791 *
*      761 * 0.8491135 * 307.34295 * 1.1483161 *
*      762 * 0.5695012 * 435.69619 * 1.0669437 *
*      763 * 0.8906787 * 969.82806 * 0.7961900 *
*      764 * -0.547514 * 162.05963 * 1.4478405 *
*      765 * 0.9875490 * 220.04240 * 0.4651411 *
*      766 * 0.9616340 * 378.61593 * 1.0229233 *
*      767 * -0.468101 * 154.22724 * 1.0006165 *
*      768 * 0.4957089 * 348.71951 * 0.6382235 *
*      769 * 0.7792930 * 716.87072 * 0.9291228 *
*      770 * 0.9629966 * 390.88751 * 0.5440669 *
*      771 * 0.9301201 * 354.97473 * 0.8063171 *
*      772 * 0.9853016 * 738.13073 * 0.4337311 *
*      773 * 0.6857306 * 209.33183 * 1.1379200 *
*      774 * -0.466306 * 181.22621 * 1.2674772 *
*      775 * 0.8855323 * 495.95135 * 0.5972243 *
*      776 * 0.9318413 * 398.10089 * 0.4608239 *
*      777 * -0.419992 * 215.49699 * 0.8554885 *
*      778 * 0.9988997 * 1098.3132 * 1.0584100 *
*      779 * 0.7593268 * 298.37606 * 0.7750347 *
*      780 * 0.0348652 * 221.76091 * 1.2862874 *
*      781 * 0.9475381 * 1104.1652 * 0.7556250 *
*      782 * 0.8027008 * 250.76039 * 0.8894231 *
*      783 * 0.8082938 * 380.53518 * 0.8739655 *
*      784 * -0.079834 * 232.92434 * 1.4436001 *
*      785 * 0.8895186 * 378.22930 * 1.4516089 *
*      786 * 0.4374432 * 426.70193 * 0.8292856 *
*      787 * 0.9700009 * 309.91125 * 1.0498864 *
*      788 * 0.6883089 * 202.33709 * 0.5202408 *
*      789 * -0.269486 * 298.03796 * 1.0584100 *
*      790 * 0.9469280 * 229.06456 * 0.7031606 *
*      791 * 0.7344241 * 516.57238 * 0.6679704 *
*      792 * 0.5109356 * 222.66183 * 1.3214681 *
*      793 * 0.0414985 * 169.58752 * 1.3636617 *
*      794 * 0.9943070 * 752.84985 * 0.5230907 *
*      795 * -0.062545 * 227.08529 * 1.3489704 *
*      796 * 0.8581067 * 205.64956 * 0.9701769 *
*      797 * 0.3683927 * 200.45709 * 1.2380100 *
*      798 * 0.8033583 * 726.65100 * 0.5198886 *
*      799 * 0.8858783 * 521.41601 * 0.9158781 *
*      800 * 0.5745757 * 189.03236 * 1.0797108 *
